"address";"region"
россия, красноярский край, красноярск г;Красноярский край
россия, красноярский край, красноярский край, березовский р-н, тер днт летчик;Красноярский край
россия, красноярский край, красноярский край, саянский р-н;Красноярский край
россия, красноярский край, красноярский край, саянский р-н, деревня папиково, д 1;Красноярский край
россия, красноярский край, красноярский край, саянский р-н, деревня папиково, ул лесная;Красноярский край
россия, красноярский край, красноярский край, саянский р-н, деревня папиково, ул лесная, д 1;Красноярский край
россия, красноярский край, красноярский край, саянский р-н, деревня папиково, ул лесная, д 47а;Красноярский край
россия, курская область, курская обл, рп золотухино, ул куйбышева, д 18, кв 9;Курская область
россия, ленинградская область, киришский район, глажевская волость, 46 км шоссе зуево-новая ладога;Новгородская область
россия, ленинградская область, ленинградская обл, выборгский р-н, снт алакюль днп, д 48;Ленинградская область
россия, ленинградская область, ленинградская обл, лужский р-н, деревня голубково;Ленинградская область
россия, липецкая обл;Липецкая область
россия, липецкая обл, липецк, елецкая ул, дом 67, лит. а;Липецкая область
россия, липецкая область, 399350, липецкая обл, усманский р-н, село никольское, ул гагарина, д 66а;Липецкая область
россия, марий эл респ;Республика Марий Эл
россия, марий эл респ, йошкар-ола г;Республика Марий Эл
россия, мордовия респ;Республика Мордовия
россия, московская обл, серпухов, дракино д,;Московская область
россия, московская область, московская обл;Московская область
россия, московская область, московская обл, г жуковский, ул лацкова, д 1, кв 34;Московская область
россия, московская область, московская обл, г красногорск, ул ленина, д 42;Московская область
россия, московская область, московская обл, г лосино-петровский, деревня орловка;Московская область
россия, нижегородская обл, кстовский р-н;Нижегородская область
россия, новгородская обл, рпб новгородского пмэс в. новгород лужское ш. 16к1;Новгородская область
россия, новосибирская обл, новосибирск г;Новосибирская область
россия, обл амурская, г.о. город благовещенск, г благовещенск, ул политехническая, дом 13;Амурская область
россия, обл амурская, г.о. город благовещенск, г благовещенск, ул чайковского, дом 16;Амурская область
россия, обл амурская, г.о. город тында;Амурская область
россия, обл амурская, г.о. город тында, г тында, ул зеленая, дом 1;Амурская область
россия, обл амурская, м.о. тындинский, п дипкун;Амурская область
россия, обл астраханская астраханская область, камызякский район, г. камызяк, ул. ленина, д.11, пом.1, комн.28,29,33,34;Астраханская область
россия, обл астраханская г. астрахань, ул. никольская/ул. ульяновых, д.10/14, литер а, помещение 9, комната 3;Астраханская область
россия, обл астраханская, м.р-н приволжский, с.п. село карагали, с карагали, ул к.маркса, дом 15;Астраханская область
россия, обл астраханская, м.р-н харабалинский, г.п. город харабали, г харабали, ул интернациональная, дом 152;Астраханская область
россия, обл вологодская, г.о. город череповец, г череповец, ул безымянная, дом 3;Вологодская область
россия, обл курская, г.о. город щигры, г щигры, ул красная, дом 33;Курская область
россия, обл курская, м.р-н горшеченский, г.п. поселок горшечное, рп горшечное, ул гагарина, дом 2;Курская область
россия, обл ленинградская ленинградская область, бокситогорский мун.район, пикалевское городское поселение, г.пикалево, ул.заводская, д. 21 и земельный участок :ленинградская область, бокситогорский мун. район, пикалевское городское поселение, г.пикалево,;Ленинградская область
россия, обл ленинградская ленинградская область, бокситогорский муниципальный район, ефимовское городское поселение, д. забелино, д. 19;Ленинградская область
россия, обл ленинградская ленинградская область, бокситогорский муниципальный район, пикалевское городское поселение, г. пикалево, ул. комсомольская, д. 6;Ленинградская область
россия, обл ленинградская ленинградская область, выборгский муниципальный район, г. выборг, ул. ильинская, д.8;Ленинградская область
россия, обл ленинградская, м.р-н бокситогорский, г.п. ефимовское, д климово;Ленинградская область
россия, обл ленинградская, м.р-н бокситогорский, г.п. ефимовское, д озерёво, дом 28;Ленинградская область
россия, обл ленинградская, м.р-н бокситогорский, г.п. ефимовское, д радогощь, дом 45;Ленинградская область
россия, обл ленинградская, м.р-н бокситогорский, г.п. пикалёвское, г пикалево, ул заводская, дом 10 2 этаж;Ленинградская область
россия, обл ленинградская, м.р-н бокситогорский, г.п. пикалёвское, г пикалево, ул заводская, дом 10 3 этаж;Ленинградская область
россия, обл ленинградская, м.р-н бокситогорский, с.п. большедворское, д большой двор (большедворское с/п);Ленинградская область
россия, обл ленинградская, м.р-н бокситогорский, с.п. лидское, п заборье;Ленинградская область
россия, обл ленинградская, м.р-н бокситогорский, с.п. лидское, п подборовье, ул железнодорожная, дом 51;Ленинградская область
россия, обл ленинградская, м.р-н волосовский, г.п. волосовское, г волосово лит. а, территория волосовского известкового завода;Ленинградская область
россия, обл ленинградская, м.р-н волосовский, с.п. бегуницкое, д канаршино, дом 5а;Ленинградская область
россия, обл ленинградская, м.р-н волховский, г.п. волховское, г волхов, ул волгоградская;Ленинградская область
россия, обл ленинградская, м.р-н волховский, г.п. волховское, г волхов, ул ленинградская;Ленинградская область
россия, обл ленинградская, м.р-н волховский, с.п. пашское, с паша, тер промзона кумбита;Ленинградская область
россия, обл ленинградская, м.р-н волховский, с.п. пашское, с паша, ул вокзальная, дом 27;Ленинградская область
россия, обл ленинградская, м.р-н выборгский, г.п. рощинское, гп рощино, ул заречная;Ленинградская область
россия, обл ленинградская, м.р-н выборгский, г.п. рощинское, гп рощино, ул заречная, дом 2;Ленинградская область
россия, обл ленинградская, м.р-н гатчинский, с.п. рождественское, п дивенский;Ленинградская область
россия, обл ленинградская, м.р-н тихвинский, с.п. шугозерское, п шугозеро;Ленинградская область
россия, обл ленинградская, м.р-н тихвинский, с.п. шугозерское, п шугозеро, ул советская;Ленинградская область
россия, обл ленинградская, м.р-н тосненский, г.п. никольское, г никольское, ш отрадненское д. 5а;Ленинградская область
"россия, обл московская клинский район, д. заовражье (территория дол ""салют"")";Калужская область
россия, обл московская клинский район, деревня николаевка, п/л «юность»;Ульяновская область
россия, обл московская московская область, дмитровский муниципальный район, городское поселение яхрома, город яхрома, ул. большевистская, д 16;Московская область
россия, обл московская, г.о. богородский, д ельня, ул пролетарская, дом 3;Московская область
россия, обл московская, г.о. ленинский, г видное, ул ермолинская, дом 5;Московская область
россия, обл московская, г.о. серебряные пруды, рп серебряные пруды серебряно-прудский район, городское поселение серебряные пруды, 3-й км. шоссе серебряные пруды - кашира;Московская область
россия, обл московская, г.о. серпухов, г серпухов, ш северное, дом 3/1а;Московская область
россия, обл московская, г.о. химки, г химки, проезд коммунальный, дом 16;Московская область
россия, обл нижегородская нижегородская область, пильнинский р-н, с. курмыш, ул. советская, д. 8;Нижегородская область
россия, обл нижегородская нижегородская область, чкаловский р-н, с. вершилово, ул. молодежная, д. 2, пом. п;Нижегородская область
россия, обл нижегородская, г.о. город дзержинск, г дзержинск, б-р химиков, дом 4;Нижегородская область
россия, обл нижегородская, м.о. лысковский, г лысково, ул малая советская, дом 7;Нижегородская область
россия, обл нижегородская, м.о. пильнинский, с курмыш ул.советская/красноармейская, д.14/20;Нижегородская область
россия, обл новгородская 174420, область новгородская,район боровичский,деревня заречная,улица мелиораторов д. 25;Новгородская область
россия, обл новгородская новгородская область боровичский район деревня заречная улица мелиораторов 25;Новгородская область
россия, обл омская г. омск, пр-кт менделеева, д. 21, корп. 3, кв. 17;Омская область
россия, обл омская г. омск, ул. 3-я железнодорожная, д. 15, кв. 97;Омская область
россия, обл омская г. омск, ул. завертяева, д. 18, корп. 1, кв. 288;Омская область
россия, обл омская г. омск, ул. завертяева, д. 23, корпус 4, кв. 134;Омская область
россия, обл омская г. омск, ул. лукашевича, д. 1, кв. 143;Омская область
россия, обл омская омская обл., таврический р-н, аул. коянбай, пер. короткий, д. 12, кв. 1;Омская область
россия, обл омская омская обл., шербакульский р-н, д. северное, примерно в 350 м от ориентира по направлению на запад от жилого дома по ул. гагарина, д. 55;Омская область
россия, обл орловская, м.р-н болховский, с.п. михневское, п щербовский;Орловская область
россия, обл орловская, м.р-н болховский, с.п. михневское, с репнино;Орловская область
россия, обл орловская, м.р-н болховский, с.п. сурьянинское, п владимировский;Орловская область
россия, обл орловская, м.р-н болховский, с.п. хуторское, с середичи;Орловская область
россия, обл орловская, м.р-н кромской, с.п. гостомльское, п шоссе;Орловская область
россия, обл свердловская, г.о. нижняя салда, с медведево, ул первая;Свердловская область
россия, обл свердловская, м.о. город нижний тагил, г нижний тагил, пр-кт вагоностроителей, дом 64;Свердловская область
россия, обл свердловская, м.о. город нижний тагил, г нижний тагил, пр-кт дзержинского, дом 75;Свердловская область
россия, обл свердловская, м.о. город нижний тагил, г нижний тагил, ул верхняя черепанова, дом 109;Свердловская область
россия, обл свердловская, м.о. город нижний тагил, г нижний тагил, ул зари, дом 2а;Свердловская область
россия, обл свердловская, м.о. город нижний тагил, г нижний тагил, ул красных зорь, дом 6;Свердловская область
россия, обл свердловская, м.о. город нижний тагил, г нижний тагил, ул черноморская, дом 19;Свердловская область
россия, обл свердловская, м.о. город нижний тагил, г нижний тагил, ул юности, дом 3 к. 1;Свердловская область
россия, обл смоленская россия, смоленская область, ярцевский район, г. ярцево, ул. гагарина, д. 15;Смоленская область
россия, обл смоленская россия, смоленская область, ярцевский район, г.ярцево, ул.гагарина, д.15;Смоленская область
россия, обл тульская, м.р-н узловский, г.п. город узловая, г узловая, ул андреева, дом 10 помещение №1;Тульская область
россия, обл тульская, м.р-н узловский, г.п. город узловая, г узловая, ул заводская, дом 16 пом.ii;Тульская область
россия, обл тульская, м.р-н узловский, г.п. город узловая, г узловая, ул им.простомолотова и.а., дом 20 пом.i.;Тульская область
россия, обл тульская, м.р-н узловский, г.п. город узловая, г узловая, ул суворова, дом 1 помещение №1;Тульская область
россия, обл тульская, м.р-н узловский, г.п. город узловая, г узловая, ул суворова, дом 1 помещение №2;Тульская область
россия, обл тульская, м.р-н узловский, г.п. город узловая, г узловая, ул трегубова, дом 34 помещение 1;Тульская область
россия, обл тульская, м.р-н узловский, с.п. каменецкое, п каменецкий, ул первомайская, дом 8 помещение 1;Тульская область
Россия, обл Тульская, м.р-н Узловский, с.п. Каменецкое, п Краснолесский, ул Мира, дом 18 Помещение под офис, назначение: Нежилое, этаж №1, с кадастровым номером 71:20:010105:234, площадью 37,3 кв.м, адрес: Тульская область, р-н Узловский, п.Краснолесский,;Тульская область
россия, обл тульская, м.р-н узловский, с.п. каменецкое, с каменка местоположение установлено относительно ориентира, расположенного в границах участка. почтовый адрес ориентира: обл. тульская, р-н узловский, с.каменка, дом.83;Тульская область
россия, обл тюменская, г.о. город тюмень, г тюмень, проезд ледниковый, дом 2 соор. 1;Тюменская область
россия, обл ярославская;Ярославская область
россия, омская обл;Омская область
россия, омская обл, омск г;Омская область
россия, омская обл, омский р-н;Омская область
россия, оренбургская обл, бузулук г;Оренбургская область
россия, оренбургская область, оренбургская обл;Оренбургская область
россия, оренбургская область, оренбургская обл, абдулинский р-н, село радовка, ул набережная, д 47а;Оренбургская область
россия, оренбургская область, оренбургская обл, тоцкий р-н, тер автодорога самара-оренбург;Оренбургская область
россия, пермский край, г пермь;Пермский край
россия, пермский край, пермский край;Пермский край
россия, пермский край, пермский край, пермский р-н, село курашим;Пермский край
россия, приморский край, 692486, приморский край, г артем;Приморский край
россия, приморский край, приморский край, партизанский р-н, село золотая долина, ул шоссейная, д 15;Приморский край
россия, респ дагестан, м.р-н сулейман-стальский, с.п. сельсовет касумкентский, с касумкент, ул ленина, дом 36;Кировская область
россия, респ ингушетия, г.о. город карабулак, г карабулак, ул промысловая 54/1;Республика Ингушетия
россия, респ коми, м.о. инта, г инта, ул горького, дом 16;Республика Коми
россия, респ коми, м.о. инта, п абезь, ул вокзальная, дом 11;Республика Коми
россия, респ коми, м.о. инта, п юсьтыдор;Республика Коми
россия, респ саха (якутия), м.р-н нерюнгринский, г.п. город нерюнгри, г нерюнгри, пр-кт дружбы народов, дом 21;Республика Саха (Якутия)
россия, респ саха (якутия), респ саха (якутия), г вилюйск, ул чапаева, д 17, кв 2;Республика Саха (Якутия)
россия, респ северная осетия - алания;Республика Северная Осетия - Алания
россия, респ северная осетия - алания республика северная осетия – алания, г.владикавказ, ул. 7-ая промышленная, д.3.;Кемеровская область — Кузбасс
россия, респ северная осетия - алания республика северная осетия – алания, ирафский р-н, 1,95 км. юго-западнее с. мацута (гибинон);Республика Северная Осетия - Алания
россия, респ северная осетия - алания республика северная осетия – алания, моздокский р-н, г.моздок, ул. кирова, 128 а.;Республика Северная Осетия - Алания
россия, респ северная осетия - алания, г алагир, ул ч.басиевой, дом 115а, квартира 56;Республика Северная Осетия - Алания
россия, респ северная осетия - алания, г.о. город владикавказ, г владикавказ, ш гизельское;Республика Северная Осетия - Алания
россия, респ удмуртская, м.о. киясовский район , д атабаево, ул советская, дом 73/4;Удмуртская Республика
россия, респ удмуртская, м.о. киясовский район , д кады-салья, ул труда, дом 23;Удмуртская Республика
россия, респ чеченская территория г. грозный;Чеченская Республика
россия, респ чеченская, м.р-н грозненский, с.п. горячеисточненское, ст-ца горячеисточненская, ул горячеводская;Чеченская Республика
россия, республика адыгея, респ адыгея, тахтамукайский р-н, поселок новая адыгея, ул адыгейская, д 24/2;Республика Адыгея (Адыгея)
россия, республика адыгея, респ адыгея, тахтамукайский р-н, поселок новая адыгея, ул братьев пченушай, д 39/2;Республика Адыгея (Адыгея)
россия, республика башкортостан, респ башкортостан, г дюртюли, ул ленина, д 32, кв 20;Республика Башкортостан
россия, республика башкортостан, респ башкортостан, г дюртюли, ул фаузия зайлалова, д 14;Республика Башкортостан
россия, республика башкортостан, респ башкортостан, г октябрьский, ул матросова, д 59б;Республика Башкортостан
россия, республика башкортостан, респ башкортостан, г салават, ул чапаева, д 57а;Республика Башкортостан
россия, республика башкортостан, респ башкортостан, мишкинский р-н, деревня тынбаево, ул ленина, д 64;Республика Башкортостан
россия, республика башкортостан, респ башкортостан, нуримановский р-н, село никольское, ул центральная, д 94;Республика Башкортостан
россия, республика башкортостан, респ башкортостан, село бижбуляк, ул красноармейская, д 47 к а;Республика Башкортостан
россия, республика башкортостан, респ башкортостан, село иглино, ул трефолева, д 14/1;Республика Башкортостан
россия, республика башкортостан, респ башкортостан, село иглино, ул чапаева, д 48, кв 8;Республика Башкортостан
россия, республика башкортостан, респ башкортостан, село стерлибашево, ул фрунзе, д 27;Республика Башкортостан
россия, республика дагестан, г махачкала;Республика Дагестан
россия, республика дагестан, республика дагестан, хасавюртовский район, с. муцалаул, ул. магомедгаджиева, 34.;Республика Дагестан
россия, республика мордовия, г саранск, ул строительная, д 11г;Республика Мордовия
россия, республика мордовия, респ мордовия;Республика Мордовия
россия, республика мордовия, респ мордовия, лямбирский р-н, поселок дальний, ул южная, д 1-а;Республика Мордовия
россия, республика мордовия, респ мордовия, лямбирский р-н, поселок дальний, ул южная, д 1а;Республика Мордовия
россия, республика мордовия, респ мордовия, рп чамзинка, ул советская, д 69а;Республика Мордовия
россия, республика мордовия, респ мордовия, село дубенки, ул бровцева, д 154;Республика Мордовия
россия, республика мордовия, респ мордовия, село ельники, пл 1 мая;Республика Мордовия
россия, республика татарстан (татарстан), респ татарстан, г буинск, ул гарнизова, д 23;Республика Татарстан (Татарстан)
россия, республика хакасия, г абакан;Республика Хакасия
россия, ростовская область, 346742, ростовская обл, азовский р-н, хутор обуховка;Ростовская область
россия, ростовская область, россия, ростовская область, азовский р-н, обуховка х, комплекс земельных участков;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул весенняя, д 1;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул весенняя, д 10;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул весенняя, д 11;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул весенняя, д 12;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул весенняя, д 13;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул весенняя, д 14;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул весенняя, д 15;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул весенняя, д 16;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул весенняя, д 17;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул весенняя, д 18;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул радужная, д 18;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул радужная, д 24;Ростовская область
россия, ростовская область, ростовская обл, азовский р-н, хутор обуховка, ул радужная, д 29;Ростовская область
россия, ростовская область, ростовская обл, мясниковский р-н;Ростовская область
россия, самарская обл, тольятти г;Самарская область
россия, саратовская обл;Саратовская область
россия, саратовская область, саратовская обл, г вольск, ул станционная, д 27а;Саратовская область
россия, сахалинская обл, южно-сахалинск г;Сахалинская область
россия, сахалинская область, сахалинская обл, холмский р-н, село павино, ул широкая, д 10;Сахалинская область
россия, свердловская обл, екатеринбург, ул. шоферов, 8;Свердловская область
россия, свердловская область, свердловская обл, каменский р-н, село пирогово, ул калинина;Свердловская область
россия, свердловская область, свердловская обл, каменский р-н, село сипавское, ул гагарина;Свердловская область
россия, смоленская область, 216216, смоленская обл, духовщинский р-н, деревня петрищево;Смоленская область
россия, смоленская область, 216216, смоленская обл, духовщинский р-н, деревня судники;Смоленская область
россия, смоленская область, г смоленск, поселок миловидово;Смоленская область
россия, смоленская область, смоленская обл, духовщинский р-н, деревня судники;Смоленская область
россия, тверская обл, кесовогорский р-н, никольское с/п, васьково д;Тверская область
россия, тверская обл, конаковский р-н, озерки п, школьная ул, 4;Тверская область
россия, тверская обл, конаковский р-н, с/п козловское, д. узкол;Тверская область
россия, тверская обл, ржев г, чернышевского ул, 1а;Тверская область
россия, тверская область, тверская обл, лихославльский р-н, пгт калашниково, ул речная, д 1, кв 45;Тверская область
россия, тульская обл, новомосковский р-н, новомосковск г, свердлова ул, дом 31а;Тульская область
россия, тюменская область, тюменская обл, г ишим, въезд сакко и ванцетти, д 10;Тюменская область
россия, удмуртская респ;Удмуртская Республика
россия, ульяновская обл;Ульяновская область
россия, ульяновская область, г ульяновск, ул минаева, д 15;Ульяновская область
россия, ханты-мансийский автономный округ - югра ао, нижневартовск, пс 500 кв «сибирская»;Тюменская область
россия, ханты-мансийский автономный округ - югра ао, ханты-мансийск г, садовая ул, дом 15;Тюменская область
россия, ханты-мансийский автономный округ - югра ао, ханты-мансийский р-н, база отдыха добрино тер,;Тюменская область
россия, ханты-мансийский автономный округ - югра, ханты-мансийский автономный округ - югра, г сургут;Тюменская область
россия, челябинская обл, агаповский р-н, харьковский п, зеленая ул, дом 3;Челябинская область
россия, челябинская область, челябинская обл, варненский р-н, поселок арчаглы-аят;Челябинская область
россия, чеченская республика, г грозный, р-н висаитовский, ул им а.эсмурзаева, зд 69;Чеченская Республика
россия, чеченская республика, чеченская респ, г аргун, ул и.крутова, д 45;Чеченская Республика
россия, чеченская республика, чеченская респ, г гудермес, ул беной-веденская, д 20;Чеченская Республика
ростов-на-дону;Ростовская область
ростов-на-дону, 344002, обл ростовская, г ростов-на-дону, ул береговая, дом 8, оф. 1205;Ростовская область
ростовская обл;Ростовская область
ростовская обл. [6100000000000];Ростовская область
ростовская область;Ростовская область
ростовская область, аксайский район;Ростовская область
ростовская область, белокалитвинский р-, в 18 м по направлению на запад от ориентира п. ясногорка, ул. оборонная, ось автодороги г. белая калитва- г. шахты, кадастровый номер: 61:47:0050101:1364. земельный участок, категория земель: земли населенных пункт;Ростовская область
ростовская область, белокалитвинский р-н, в 18 м по направлению на запад от ориентира п. ясногорка, , ул. оборонная, ось автодороги г. белая калитва- г. шахты;Ростовская область
ростовская область, белокалитвинский р-н, г. белая калитва, ул. машиностроителей, д. 28, кв. 68;Ростовская область
ростовская область, волгоград город, романовское шоссе 24;Волгоградская область
ростовская область, волгодонск г;Ростовская область
ростовская область, волгодонск город, шоссе романовское, 24.;Ростовская область
ростовская область, г. миллерово, сад энергетик;Ростовская область
ростовская область, г. ростов-на-дону;Ростовская область
ростовская область, г. ростов-на-дону , ростов-на-дону, ул. королева, 4, ростов-на-дону;Ростовская область
ростовская область, г. ростов-на-дону, 3-я баррикадная, 46;Ростовская область
ростовская область, г. ростов-на-дону, атарбекова,12;Ростовская область
ростовская область, г. ростов-на-дону, крепостной/ул. лермонтовская, д. 137/194;Ростовская область
ростовская область, г. ростов-на-дону, новаторов, д.9а;Ростовская область
ростовская область, г. ростов-на-дону, пер технологический, д зв;Ростовская область
ростовская область, г. ростов-на-дону, ул. 3-я баррикадная, д. 46;Ростовская область
ростовская область, г. ростов-на-дону, ул. атарбекова, 12;Ростовская область
ростовская область, г. ростов-на-дону, ул. гераневая, д. 41/22;Ростовская область
ростовская область, г. ростов-на-дону, ул. жданова, дом №11, кв. 200;Ростовская область
ростовская область, г. ростов-на-дону, ул. кузнечная, 64/2;Ростовская область
ростовская область, г. ростов-на-дону, ул. матросова, д. 33/23, кв. 7;Ростовская область
ростовская область, г. ростов-надону,, ул. 23 линия, 54;Ростовская область
ростовская область, г. шахты, ул. смидовича, д.114;Ростовская область
ростовская область, г.ростов-на-дону, ул. кузнечная, д. 64/2;Ростовская область
ростовская область, город астрахань, кировский р-н, ул. тамбовская, д. 32, кв. 30;Ростовская область
ростовская область, город ростов-на-дону, ул. шостаковича, 22а;Ростовская область
ростовская область, гуково, ул. переездная 2-д, ул. милицейская;Ростовская область
ростовская область, гуково, ул.бетонная, №16 ул.переездная, №2-д ул.милицейская, 1-м;Ростовская область
ростовская область, зимовниковский район, п. мокрый гашун, ул. молодёжная, д. 8, кв.1;Ростовская область
ростовская область, мержаново;Ростовская область
ростовская область, неклиновский р-н, мержаново х., снт «надежда», , участок №19;Ростовская область
ростовская область, неклиновский р-н, мержаново х., снт «надежда»,, участок №19;Ростовская область
ростовская область, п. верхнетемерницкий;Ростовская область
ростовская область, п. зимовники, подъездной, д. 3;Ростовская область
ростовская область, пролетарский р-н, х. коврино, ул. студенческая, д. 5, кв. 1;Ростовская область
"ростовская область, р-н неклиновский, х. морской чулек, снт ""эльма"", участок 12";Ростовская область
ростовская область, ремонтненский район, кормовское сельское поселение;Ростовская область
ростовская область, родионово-несветайский р-н, сл. родионово-несветайская, бабичева, 91;Ростовская область
